year,county,facilityType,vmt,laneMiles,minElast,maxElast
2018,Anoka,Interstate,511711865,105,0.7,1
2018,Anoka,Local,507039819,3499,0.3,0.5
2018,Anoka,Major Collector,228665800,424,0.5,0.7
2018,Anoka,Minor Arterial,1070733845,807,0.5,0.7
2018,Anoka,Minor Collector,21123755,114,0.5,0.7
2018,Anoka,Principal Arterial,487205521,169,0.7,1
2018,Becker,Local,51247424,3028,0.3,0.5
2018,Becker,Major Collector,93848551,641,0.5,0.7
2018,Becker,Minor Arterial,14666039,15,0.5,0.7
2018,Becker,Minor Collector,43707756,437,0.5,0.7
2018,Becker,Principal Arterial,234623923,241,0.7,1
2018,Beltrami,Freeway/Expressway,28399984,31,0.7,1
2018,Beltrami,Local,42829274,3176,0.3,0.5
2018,Beltrami,Major Collector,115398513,706,0.5,0.7
2018,Beltrami,Minor Arterial,91000006,312,0.5,0.7
2018,Beltrami,Minor Collector,15628450,365,0.5,0.7
2018,Beltrami,Principal Arterial,128662466,164,0.7,1
2018,Benton,Local,52840213,1297,0.3,0.5
2018,Benton,Major Collector,55475532,230,0.5,0.7
2018,Benton,Minor Arterial,98164199,149,0.5,0.7
2018,Benton,Minor Collector,16063451,176,0.5,0.7
2018,Benton,Principal Arterial,286458668,164,0.7,1
2018,Big Stone,Local,14156371,1295,0.3,0.5
2018,Big Stone,Major Collector,14201150,248,0.5,0.7
2018,Big Stone,Minor Arterial,28728434,132,0.5,0.7
2018,Big Stone,Minor Collector,3521425,154,0.5,0.7
2018,Big Stone,Principal Arterial,10851512,38,0.7,1
2018,Blue Earth,Freeway/Expressway,64688346,25,0.7,1
2018,Blue Earth,Local,70009714,2166,0.3,0.5
2018,Blue Earth,Major Collector,103237420,516,0.5,0.7
2018,Blue Earth,Minor Arterial,195101410,289,0.5,0.7
2018,Blue Earth,Minor Collector,46466102,412,0.5,0.7
2018,Blue Earth,Principal Arterial,176931664,167,0.7,1
2018,Brown,Local,47235325,1605,0.3,0.5
2018,Brown,Major Collector,59650183,365,0.5,0.7
2018,Brown,Minor Arterial,39224633,104,0.5,0.7
2018,Brown,Minor Collector,14123581,252,0.5,0.7
2018,Brown,Principal Arterial,80196550,115,0.7,1
2018,Carlton,Interstate,244494664,127,0.7,1
2018,Carlton,Local,41521587,1468,0.3,0.5
2018,Carlton,Major Collector,91758474,416,0.5,0.7
2018,Carlton,Minor Arterial,58334019,129,0.5,0.7
2018,Carlton,Minor Collector,18834244,249,0.5,0.7
2018,Carlton,Principal Arterial,60665145,81,0.7,1
2018,Carver,Freeway/Expressway,110961971,35,0.7,1
2018,Carver,Local,130149812,1445,0.3,0.5
2018,Carver,Major Collector,63041398,189,0.5,0.7
2018,Carver,Minor Arterial,456438865,462,0.5,0.7
2018,Carver,Minor Collector,8640564,86,0.5,0.7
2018,Carver,Principal Arterial,160895884,94,0.7,1
2018,Cass,Local,49705643,3392,0.3,0.5
2018,Cass,Major Collector,81092477,646,0.5,0.7
2018,Cass,Minor Arterial,87947222,274,0.5,0.7
2018,Cass,Minor Collector,24749672,557,0.5,0.7
2018,Cass,Principal Arterial,183011342,232,0.7,1
2018,Chippewa,Local,28313038,1660,0.3,0.5
2018,Chippewa,Major Collector,33291164,340,0.5,0.7
2018,Chippewa,Minor Arterial,21895690,113,0.5,0.7
2018,Chippewa,Minor Collector,4740614,171,0.5,0.7
2018,Chippewa,Principal Arterial,75857948,128,0.7,1
2018,Chisago,Interstate,379072041,121,0.7,1
2018,Chisago,Local,87965007,1458,0.3,0.5
2018,Chisago,Major Collector,103718668,321,0.5,0.7
2018,Chisago,Minor Arterial,151698369,181,0.5,0.7
2018,Chisago,Minor Collector,24613903,224,0.5,0.7
2018,Chisago,Principal Arterial,102331667,42,0.7,1
2018,Clay,Interstate,236458644,108,0.7,1
2018,Clay,Local,83846627,2948,0.3,0.5
2018,Clay,Major Collector,122417144,444,0.5,0.7
2018,Clay,Minor Arterial,152878633,304,0.5,0.7
2018,Clay,Minor Collector,27105510,391,0.5,0.7
2018,Clay,Principal Arterial,172508453,131,0.7,1
2018,Clearwater,Local,16529489,1642,0.3,0.5
2018,Clearwater,Major Collector,26154525,358,0.5,0.7
2018,Clearwater,Minor Arterial,29101135,139,0.5,0.7
2018,Clearwater,Minor Collector,10396267,266,0.5,0.7
2018,Clearwater,Principal Arterial,35432298,71,0.7,1
2018,Cook,Local,5600445,1016,0.3,0.5
2018,Cook,Major Collector,28119939,233,0.5,0.7
2018,Cook,Minor Collector,6932261,318,0.5,0.7
2018,Cook,Principal Arterial,79678547,160,0.7,1
2018,Cottonwood,Local,26882468,1678,0.3,0.5
2018,Cottonwood,Major Collector,39337499,405,0.5,0.7
2018,Cottonwood,Minor Arterial,17470643,96,0.5,0.7
2018,Cottonwood,Minor Collector,6907561,269,0.5,0.7
2018,Cottonwood,Principal Arterial,60985070,95,0.7,1
2018,Crow Wing,Local,137394442,2825,0.3,0.5
2018,Crow Wing,Major Collector,142189063,587,0.5,0.7
2018,Crow Wing,Minor Arterial,201559725,273,0.5,0.7
2018,Crow Wing,Minor Collector,25323134,233,0.5,0.7
2018,Crow Wing,Principal Arterial,353025218,263,0.7,1
2018,Dakota,Freeway/Expressway,325906360,71,0.7,1
2018,Dakota,Interstate,1152367414,199,0.7,1
2018,Dakota,Local,531973387,3560,0.3,0.5
2018,Dakota,Major Collector,335755728,517,0.5,0.7
2018,Dakota,Minor Arterial,1169970896,887,0.5,0.7
2018,Dakota,Minor Collector,55823422,238,0.5,0.7
2018,Dakota,Principal Arterial,691800735,273,0.7,1
2018,Dodge,Local,33001407,1217,0.3,0.5
2018,Dodge,Major Collector,46109832,252,0.5,0.7
2018,Dodge,Minor Arterial,46363643,101,0.5,0.7
2018,Dodge,Minor Collector,20888649,221,0.5,0.7
2018,Dodge,Principal Arterial,84342885,63,0.7,1
2018,Douglas,Interstate,232452786,139,0.7,1
2018,Douglas,Local,50173778,2113,0.3,0.5
2018,Douglas,Major Collector,107991387,414,0.5,0.7
2018,Douglas,Minor Arterial,170354945,168,0.5,0.7
2018,Douglas,Minor Collector,55413483,324,0.5,0.7
2018,Faribault,Interstate,102543251,122,0.7,1
2018,Faribault,Local,34201179,1889,0.3,0.5
2018,Faribault,Major Collector,48152810,454,0.5,0.7
2018,Faribault,Minor Arterial,19924930,68,0.5,0.7
2018,Faribault,Minor Collector,9967349,361,0.5,0.7
2018,Faribault,Principal Arterial,25809572,53,0.7,1
2018,Fillmore,Local,44707045,2201,0.3,0.5
2018,Fillmore,Major Collector,49972768,435,0.5,0.7
2018,Fillmore,Minor Arterial,51820349,213,0.5,0.7
2018,Fillmore,Minor Collector,11378129,247,0.5,0.7
2018,Fillmore,Principal Arterial,78886593,105,0.7,1
2018,Freeborn,Interstate,312451641,224,0.7,1
2018,Freeborn,Local,53896429,2035,0.3,0.5
2018,Freeborn,Major Collector,61307263,432,0.5,0.7
2018,Freeborn,Minor Arterial,102747342,190,0.5,0.7
2018,Freeborn,Minor Collector,22907828,351,0.5,0.7
2018,Goodhue,Freeway/Expressway,25785331,11,0.7,1
2018,Goodhue,Local,66988976,2159,0.3,0.5
2018,Goodhue,Major Collector,92756860,385,0.5,0.7
2018,Goodhue,Minor Arterial,153535046,272,0.5,0.7
2018,Goodhue,Minor Collector,29760604,324,0.5,0.7
2018,Goodhue,Principal Arterial,346279248,202,0.7,1
2018,Grant,Interstate,55191818,38,0.7,1
2018,Grant,Local,14982013,1475,0.3,0.5
2018,Grant,Major Collector,16227179,221,0.5,0.7
2018,Grant,Minor Arterial,29195570,159,0.5,0.7
2018,Grant,Minor Collector,4277627,187,0.5,0.7
2018,Grant,Principal Arterial,16542957,52,0.7,1
2018,Hennepin,Freeway/Expressway,2403823863,390,0.7,1
2018,Hennepin,Interstate,3606942634,568,0.7,1
2018,Hennepin,Local,1429424322,7863,0.3,0.5
2018,Hennepin,Major Collector,774915721,1055,0.5,0.7
2018,Hennepin,Minor Arterial,2640260356,1940,0.5,0.7
2018,Hennepin,Minor Collector,21181773,95,0.5,0.7
2018,Hennepin,Principal Arterial,760532582,239,0.7,1
2018,Houston,Local,27660697,1157,0.3,0.5
2018,Houston,Major Collector,39735389,247,0.5,0.7
2018,Houston,Minor Arterial,97046043,172,0.5,0.7
2018,Houston,Minor Collector,12718932,259,0.5,0.7
2018,Houston,Principal Arterial,18672707,13,0.7,1
2018,Hubbard,Local,29554797,1984,0.3,0.5
2018,Hubbard,Major Collector,59686657,419,0.5,0.7
2018,Hubbard,Minor Arterial,31058918,94,0.5,0.7
2018,Hubbard,Minor Collector,20060189,286,0.5,0.7
2018,Hubbard,Principal Arterial,137550961,198,0.7,1
2018,Isanti,Local,43707132,1430,0.3,0.5
2018,Isanti,Major Collector,82754586,313,0.5,0.7
2018,Isanti,Minor Arterial,181770030,165,0.5,0.7
2018,Isanti,Minor Collector,24276137,199,0.5,0.7
2018,Isanti,Principal Arterial,79541968,47,0.7,1
2018,Itasca,Local,77799810,4376,0.3,0.5
2018,Itasca,Major Collector,115614951,725,0.5,0.7
2018,Itasca,Minor Arterial,65518307,401,0.5,0.7
2018,Itasca,Minor Collector,40859535,811,0.5,0.7
2018,Itasca,Principal Arterial,210460945,262,0.7,1
2018,Jackson,Interstate,96026951,121,0.7,1
2018,Jackson,Local,34190886,1878,0.3,0.5
2018,Jackson,Major Collector,43608438,461,0.5,0.7
2018,Jackson,Minor Arterial,15486413,46,0.5,0.7
2018,Jackson,Minor Collector,12684852,286,0.5,0.7
2018,Jackson,Principal Arterial,71275735,135,0.7,1
2018,Kanabec,Local,23957237,1145,0.3,0.5
2018,Kanabec,Major Collector,41579443,276,0.5,0.7
2018,Kanabec,Minor Arterial,60703998,106,0.5,0.7
2018,Kanabec,Minor Collector,6986820,100,0.5,0.7
2018,Kanabec,Principal Arterial,46707440,43,0.7,1
2018,Kandiyohi,Freeway/Expressway,16330210,23,0.7,1
2018,Kandiyohi,Local,59001409,2192,0.3,0.5
2018,Kandiyohi,Major Collector,95602739,456,0.5,0.7
2018,Kandiyohi,Minor Arterial,67011258,135,0.5,0.7
2018,Kandiyohi,Minor Collector,37636116,411,0.5,0.7
2018,Kandiyohi,Principal Arterial,226563537,231,0.7,1
2018,Kittson,Local,15801798,2119,0.3,0.5
2018,Kittson,Major Collector,18313317,391,0.5,0.7
2018,Kittson,Minor Arterial,27482936,193,0.5,0.7
2018,Kittson,Minor Collector,4636651,317,0.5,0.7
2018,Kittson,Principal Arterial,15823156,75,0.7,1
2018,Koochiching,Local,18944570,1508,0.3,0.5
2018,Koochiching,Major Collector,16837143,290,0.5,0.7
2018,Koochiching,Minor Arterial,29982904,263,0.5,0.7
2018,Koochiching,Minor Collector,7276042,375,0.5,0.7
2018,Koochiching,Principal Arterial,62205436,198,0.7,1
2018,Lac Qui Parle,Local,,2048,0.3,0.5
2018,Lac Qui Parle,Major Collector,,371,0.5,0.7
2018,Lac Qui Parle,Minor Arterial,,149,0.5,0.7
2018,Lac Qui Parle,Minor Collector,,293,0.5,0.7
2018,Lac Qui Parle,Principal Arterial,,71,0.7,1
2018,Lac qui Parle,Local,24157066,0,0.3,0.5
2018,Lac qui Parle,Major Collector,23237554,0,0.5,0.7
2018,Lac qui Parle,Minor Arterial,29478277,0,0.5,0.7
2018,Lac qui Parle,Minor Collector,4951241,0,0.5,0.7
2018,Lac qui Parle,Principal Arterial,28858141,0,0.7,1
2018,Lake,Local,17921942,1207,0.3,0.5
2018,Lake,Major Collector,47111292,347,0.5,0.7
2018,Lake,Minor Arterial,11007673,120,0.5,0.7
2018,Lake,Minor Collector,10693795,163,0.5,0.7
2018,Lake,Principal Arterial,98957242,121,0.7,1
2018,Lake of the Woods,Local,8036005,1063,0.3,0.5
2018,Lake of the Woods,Major Collector,13078971,219,0.5,0.7
2018,Lake of the Woods,Minor Arterial,8181134,61,0.5,0.7
2018,Lake of the Woods,Minor Collector,3420260,176,0.5,0.7
2018,Lake of the Woods,Principal Arterial,18166354,52,0.7,1
2018,Le Sueur,Local,42809941,1357,0.3,0.5
2018,Le Sueur,Major Collector,64880453,317,0.5,0.7
2018,Le Sueur,Minor Arterial,98227349,158,0.5,0.7
2018,Le Sueur,Minor Collector,30885820,234,0.5,0.7
2018,Le Sueur,Principal Arterial,49567534,34,0.7,1
2018,Lincoln,Local,18277477,1431,0.3,0.5
2018,Lincoln,Major Collector,18734332,320,0.5,0.7
2018,Lincoln,Minor Arterial,23639553,128,0.5,0.7
2018,Lincoln,Minor Collector,4660716,183,0.5,0.7
2018,Lincoln,Principal Arterial,13909438,42,0.7,1
2018,Lyon,Local,37931839,1908,0.3,0.5
2018,Lyon,Major Collector,55048715,418,0.5,0.7
2018,Lyon,Minor Arterial,52874953,116,0.5,0.7
2018,Lyon,Minor Collector,21033274,319,0.5,0.7
2018,Lyon,Principal Arterial,113404200,204,0.7,1
2018,Mahnomen,Local,10244444,997,0.3,0.5
2018,Mahnomen,Major Collector,19862170,196,0.5,0.7
2018,Mahnomen,Minor Arterial,14768181,61,0.5,0.7
2018,Mahnomen,Minor Collector,5835377,153,0.5,0.7
2018,Mahnomen,Principal Arterial,28785529,49,0.7,1
2018,Marshall,Local,55760022,4177,0.3,0.5
2018,Marshall,Major Collector,27456238,578,0.5,0.7
2018,Marshall,Minor Arterial,61070354,349,0.5,0.7
2018,Marshall,Minor Collector,9318892,449,0.5,0.7
2018,Marshall,Principal Arterial,18103361,52,0.7,1
2018,Martin,Interstate,101656234,125,0.7,1
2018,Martin,Local,42797663,2028,0.3,0.5
2018,Martin,Major Collector,91963801,455,0.5,0.7
2018,Martin,Minor Arterial,38922892,87,0.5,0.7
2018,Martin,Minor Collector,16254651,345,0.5,0.7
2018,Martin,Principal Arterial,19570535,25,0.7,1
2018,McLeod,Local,43034881,1469,0.3,0.5
2018,McLeod,Major Collector,69883866,307,0.5,0.7
2018,McLeod,Minor Arterial,53028076,80,0.5,0.7
2018,McLeod,Minor Collector,26043368,204,0.5,0.7
2018,McLeod,Principal Arterial,178426627,186,0.7,1
2018,Meeker,Local,36452863,1744,0.3,0.5
2018,Meeker,Major Collector,54558758,372,0.5,0.7
2018,Meeker,Minor Arterial,58521028,162,0.5,0.7
2018,Meeker,Minor Collector,11725741,200,0.5,0.7
2018,Meeker,Principal Arterial,93202006,101,0.7,1
2018,Mille Lacs,Freeway/Expressway,20236294,12,0.7,1
2018,Mille Lacs,Local,34938458,1378,0.3,0.5
2018,Mille Lacs,Major Collector,45980446,291,0.5,0.7
2018,Mille Lacs,Minor Arterial,80064364,112,0.5,0.7
2018,Mille Lacs,Minor Collector,12701147,166,0.5,0.7
2018,Mille Lacs,Principal Arterial,254891766,199,0.7,1
2018,Morrison,Freeway/Expressway,65221599,52,0.7,1
2018,Morrison,Local,59909219,2506,0.3,0.5
2018,Morrison,Major Collector,99153420,673,0.5,0.7
2018,Morrison,Minor Arterial,76830213,156,0.5,0.7
2018,Morrison,Minor Collector,27895489,378,0.5,0.7
2018,Morrison,Principal Arterial,179561417,170,0.7,1
2018,Mower,Interstate,144008259,122,0.7,1
2018,Mower,Local,54939677,2135,0.3,0.5
2018,Mower,Major Collector,68394090,501,0.5,0.7
2018,Mower,Minor Arterial,80419887,156,0.5,0.7
2018,Mower,Minor Collector,26864235,263,0.5,0.7
2018,Mower,Principal Arterial,44341021,49,0.7,1
2018,Murray,Local,24326370,1968,0.3,0.5
2018,Murray,Major Collector,28622307,410,0.5,0.7
2018,Murray,Minor Arterial,27309589,124,0.5,0.7
2018,Murray,Minor Collector,4727226,191,0.5,0.7
2018,Murray,Principal Arterial,27873282,58,0.7,1
2018,Nicollet,Freeway/Expressway,28854003,17,0.7,1
2018,Nicollet,Local,37584508,1100,0.3,0.5
2018,Nicollet,Major Collector,55402100,297,0.5,0.7
2018,Nicollet,Minor Arterial,53328094,87,0.5,0.7
2018,Nicollet,Minor Collector,17745708,200,0.5,0.7
2018,Nicollet,Principal Arterial,218396456,171,0.7,1
2018,Nobles,Interstate,118502422,121,0.7,1
2018,Nobles,Local,42803951,2084,0.3,0.5
2018,Nobles,Major Collector,49986096,378,0.5,0.7
2018,Nobles,Minor Arterial,28392037,87,0.5,0.7
2018,Nobles,Minor Collector,17844192,321,0.5,0.7
2018,Nobles,Principal Arterial,67465945,114,0.7,1
2018,Norman,Local,19101058,2131,0.3,0.5
2018,Norman,Major Collector,15432703,326,0.5,0.7
2018,Norman,Minor Arterial,61710267,290,0.5,0.7
2018,Norman,Minor Collector,4883079,263,0.5,0.7
2018,Olmsted,Freeway/Expressway,370367647,111,0.7,1
2018,Olmsted,Interstate,111881188,109,0.7,1
2018,Olmsted,Local,181955119,2452,0.3,0.5
2018,Olmsted,Major Collector,241065761,508,0.5,0.7
2018,Olmsted,Minor Arterial,408560948,391,0.5,0.7
2018,Olmsted,Minor Collector,52619367,281,0.5,0.7
2018,Olmsted,Principal Arterial,216959959,103,0.7,1
2018,Otter Tail,Interstate,196096600,131,0.7,1
2018,Otter Tail,Local,104740085,5534,0.3,0.5
2018,Otter Tail,Major Collector,146318759,910,0.5,0.7
2018,Otter Tail,Minor Arterial,144221375,314,0.5,0.7
2018,Otter Tail,Minor Collector,61249677,824,0.5,0.7
2018,Otter Tail,Principal Arterial,198459896,323,0.7,1
2018,Pennington,Local,24224920,1588,0.3,0.5
2018,Pennington,Major Collector,21904935,202,0.5,0.7
2018,Pennington,Minor Arterial,67099784,224,0.5,0.7
2018,Pennington,Minor Collector,5194340,181,0.5,0.7
2018,Pennington,Principal Arterial,24814574,36,0.7,1
2018,Pine,Interstate,312675997,200,0.7,1
2018,Pine,Local,50479872,2539,0.3,0.5
2018,Pine,Major Collector,51040196,388,0.5,0.7
2018,Pine,Minor Arterial,112480354,259,0.5,0.7
2018,Pine,Minor Collector,31384080,559,0.5,0.7
2018,Pine,Principal Arterial,16688676,19,0.7,1
2018,Pipestone,Local,22586800,1306,0.3,0.5
2018,Pipestone,Major Collector,26833630,295,0.5,0.7
2018,Pipestone,Minor Arterial,33018029,92,0.5,0.7
2018,Pipestone,Minor Collector,5454119,162,0.5,0.7
2018,Pipestone,Principal Arterial,37870630,61,0.7,1
2018,Polk,Local,61561105,4994,0.3,0.5
2018,Polk,Major Collector,75919793,859,0.5,0.7
2018,Polk,Minor Arterial,114057159,476,0.5,0.7
2018,Polk,Minor Collector,15507130,664,0.5,0.7
2018,Polk,Principal Arterial,146864407,355,0.7,1
2018,Pope,Local,23672836,1704,0.3,0.5
2018,Pope,Major Collector,33459305,307,0.5,0.7
2018,Pope,Minor Arterial,51231586,127,0.5,0.7
2018,Pope,Minor Collector,10287954,255,0.5,0.7
2018,Pope,Principal Arterial,40548678,70,0.7,1
2018,Ramsey,Freeway/Expressway,422239312,67,0.7,1
2018,Ramsey,Interstate,2009881558,317,0.7,1
2018,Ramsey,Local,442551228,2640,0.3,0.5
2018,Ramsey,Major Collector,259688887,371,0.5,0.7
2018,Ramsey,Minor Arterial,1455344750,978,0.5,0.7
2018,Ramsey,Principal Arterial,132259130,52,0.7,1
2018,Red Lake,Local,12187875,1102,0.3,0.5
2018,Red Lake,Major Collector,11125028,165,0.5,0.7
2018,Red Lake,Minor Arterial,20535977,115,0.5,0.7
2018,Red Lake,Minor Collector,1772568,117,0.5,0.7
2018,Red Lake,Principal Arterial,12812137,37,0.7,1
2018,Redwood,Local,38226167,2334,0.3,0.5
2018,Redwood,Major Collector,59160684,521,0.5,0.7
2018,Redwood,Minor Arterial,29273851,104,0.5,0.7
2018,Redwood,Minor Collector,10900312,273,0.5,0.7
2018,Redwood,Principal Arterial,80028022,162,0.7,1
2018,Renville,Local,46896285,2678,0.3,0.5
2018,Renville,Major Collector,55926775,538,0.5,0.7
2018,Renville,Minor Arterial,34270941,99,0.5,0.7
2018,Renville,Minor Collector,13401288,325,0.5,0.7
2018,Renville,Principal Arterial,104813696,152,0.7,1
2018,Rice,Interstate,323943671,101,0.7,1
2018,Rice,Local,68659899,1648,0.3,0.5
2018,Rice,Major Collector,96152250,354,0.5,0.7
2018,Rice,Minor Arterial,162227343,192,0.5,0.7
2018,Rice,Minor Collector,37100127,275,0.5,0.7
2018,Rice,Principal Arterial,72448726,46,0.7,1
2018,Rock,Interstate,81703109,82,0.7,1
2018,Rock,Local,23960786,1352,0.3,0.5
2018,Rock,Major Collector,36009912,296,0.5,0.7
2018,Rock,Minor Arterial,25012081,57,0.5,0.7
2018,Rock,Minor Collector,9615682,237,0.5,0.7
2018,Rock,Principal Arterial,12718153,35,0.7,1
2018,Roseau,Local,32835170,3125,0.3,0.5
2018,Roseau,Major Collector,24587874,432,0.5,0.7
2018,Roseau,Minor Arterial,13538591,103,0.5,0.7
2018,Roseau,Minor Collector,22076077,538,0.5,0.7
2018,Roseau,Principal Arterial,79067944,158,0.7,1
2018,Saint Louis,Freeway/Expressway,6682032,4,0.7,1
2018,Saint Louis,Interstate,198765643,63,0.7,1
2018,Saint Louis,Local,298295662,7065,0.3,0.5
2018,Saint Louis,Major Collector,319564401,1492,0.5,0.7
2018,Saint Louis,Minor Arterial,536065976,1003,0.5,0.7
2018,Saint Louis,Minor Collector,115142661,1429,0.5,0.7
2018,Saint Louis,Principal Arterial,688835989,820,0.7,1
2018,Scott,Freeway/Expressway,196141952,47,0.7,1
2018,Scott,Interstate,92940315,24,0.7,1
2018,Scott,Local,167705507,1782,0.3,0.5
2018,Scott,Major Collector,69936377,151,0.5,0.7
2018,Scott,Minor Arterial,537891990,602,0.5,0.7
2018,Scott,Minor Collector,18040115,146,0.5,0.7
2018,Scott,Principal Arterial,338056600,144,0.7,1
2018,Sherburne,Freeway/Expressway,6686946,4,0.7,1
2018,Sherburne,Local,109388849,1817,0.3,0.5
2018,Sherburne,Major Collector,128005758,320,0.5,0.7
2018,Sherburne,Minor Arterial,150369022,193,0.5,0.7
2018,Sherburne,Minor Collector,38433940,171,0.5,0.7
2018,Sherburne,Principal Arterial,535474014,244,0.7,1
2018,Sibley,Local,27370544,1504,0.3,0.5
2018,Sibley,Major Collector,48291099,320,0.5,0.7
2018,Sibley,Minor Arterial,77022335,182,0.5,0.7
2018,Sibley,Minor Collector,12853477,235,0.5,0.7
2018,Sibley,Principal Arterial,30929205,34,0.7,1
2018,Stearns,Interstate,667103218,231,0.7,1
2018,Stearns,Local,218257028,4353,0.3,0.5
2018,Stearns,Major Collector,269640377,879,0.5,0.7
2018,Stearns,Minor Arterial,290112354,312,0.5,0.7
2018,Stearns,Minor Collector,81962850,604,0.5,0.7
2018,Stearns,Principal Arterial,448953696,324,0.7,1
2018,Steele,Freeway/Expressway,39507530,43,0.7,1
2018,Steele,Interstate,240610645,98,0.7,1
2018,Steele,Local,48710664,1143,0.3,0.5
2018,Steele,Major Collector,86008109,395,0.5,0.7
2018,Steele,Minor Arterial,56246665,85,0.5,0.7
2018,Steele,Minor Collector,27489851,242,0.5,0.7
2018,Steele,Principal Arterial,50134420,53,0.7,1
2018,Stevens,Local,17367121,1460,0.3,0.5
2018,Stevens,Major Collector,23586292,274,0.5,0.7
2018,Stevens,Minor Arterial,35638547,90,0.5,0.7
2018,Stevens,Minor Collector,5519759,215,0.5,0.7
2018,Stevens,Principal Arterial,24144822,61,0.7,1
2018,Swift,Local,28916230,1889,0.3,0.5
2018,Swift,Major Collector,24772021,397,0.5,0.7
2018,Swift,Minor Arterial,31168248,119,0.5,0.7
2018,Swift,Minor Collector,6843698,282,0.5,0.7
2018,Swift,Principal Arterial,49118659,126,0.7,1
2018,Todd,Interstate,46647185,24,0.7,1
2018,Todd,Local,43591335,2594,0.3,0.5
2018,Todd,Major Collector,70154784,513,0.5,0.7
2018,Todd,Minor Arterial,24703915,81,0.5,0.7
2018,Todd,Minor Collector,22171522,366,0.5,0.7
2018,Todd,Principal Arterial,114084815,185,0.7,1
2018,Traverse,Local,12933054,1579,0.3,0.5
2018,Traverse,Major Collector,12182397,273,0.5,0.7
2018,Traverse,Minor Arterial,21492156,120,0.5,0.7
2018,Traverse,Minor Collector,1573866,195,0.5,0.7
2018,Wabasha,Local,35541536,1276,0.3,0.5
2018,Wabasha,Major Collector,46493192,313,0.5,0.7
2018,Wabasha,Minor Arterial,69483785,166,0.5,0.7
2018,Wabasha,Minor Collector,13492451,159,0.5,0.7
2018,Wabasha,Principal Arterial,58753783,99,0.7,1
2018,Wadena,Local,27726869,1321,0.3,0.5
2018,Wadena,Major Collector,35352989,271,0.5,0.7
2018,Wadena,Minor Arterial,1286990,2,0.5,0.7
2018,Wadena,Minor Collector,9570573,193,0.5,0.7
2018,Wadena,Principal Arterial,94435005,110,0.7,1
2018,Waseca,Freeway/Expressway,27835836,39,0.7,1
2018,Waseca,Local,26509785,1090,0.3,0.5
2018,Waseca,Major Collector,34508115,225,0.5,0.7
2018,Waseca,Minor Arterial,68067718,173,0.5,0.7
2018,Waseca,Minor Collector,13117454,213,0.5,0.7
2018,Waseca,Principal Arterial,36453499,47,0.7,1
2018,Washington,Freeway/Expressway,135246918,37,0.7,1
2018,Washington,Interstate,758360865,137,0.7,1
2018,Washington,Local,348317649,2739,0.3,0.5
2018,Washington,Major Collector,134992746,315,0.5,0.7
2018,Washington,Minor Arterial,841756336,733,0.5,0.7
2018,Washington,Minor Collector,20692236,125,0.5,0.7
2018,Washington,Principal Arterial,225776548,69,0.7,1
2018,Watonwan,Freeway/Expressway,6997624,9,0.7,1
2018,Watonwan,Local,23568628,1151,0.3,0.5
2018,Watonwan,Major Collector,28951878,239,0.5,0.7
2018,Watonwan,Minor Arterial,25749635,98,0.5,0.7
2018,Watonwan,Minor Collector,8088488,192,0.5,0.7
2018,Watonwan,Principal Arterial,82880111,139,0.7,1
2018,Wilkin,Interstate,62987889,45,0.7,1
2018,Wilkin,Local,20018236,2010,0.3,0.5
2018,Wilkin,Major Collector,22003059,271,0.5,0.7
2018,Wilkin,Minor Arterial,37492476,203,0.5,0.7
2018,Wilkin,Minor Collector,7081705,259,0.5,0.7
2018,Wilkin,Principal Arterial,20251697,32,0.7,1
2018,Winona,Interstate,242623076,176,0.7,1
2018,Winona,Local,60218307,1531,0.3,0.5
2018,Winona,Major Collector,67006611,343,0.5,0.7
2018,Winona,Minor Arterial,114229263,140,0.5,0.7
2018,Winona,Minor Collector,22524557,278,0.5,0.7
2018,Winona,Principal Arterial,144064468,156,0.7,1
2018,Wright,Interstate,508892703,108,0.7,1
2018,Wright,Local,167144207,2791,0.3,0.5
2018,Wright,Major Collector,260370602,510,0.5,0.7
2018,Wright,Minor Arterial,296694484,264,0.5,0.7
2018,Wright,Minor Collector,85557165,470,0.5,0.7
2018,Wright,Principal Arterial,303877987,129,0.7,1
2018,Yellow Medicine,Local,28079969,2146,0.3,0.5
2018,Yellow Medicine,Major Collector,28803858,357,0.5,0.7
2018,Yellow Medicine,Minor Arterial,41586750,205,0.5,0.7
2018,Yellow Medicine,Minor Collector,9105523,248,0.5,0.7
2018,Yellow Medicine,Principal Arterial,34005271,58,0.7,1
2019,Aitkin,Local,23505033,2229,0.3,0.5
2019,Aitkin,Major Collector,34341786,420,0.5,0.7
2019,Aitkin,Minor Arterial,87408183,309,0.5,0.7
2019,Aitkin,Minor Collector,9933663,384,0.5,0.7
2019,Aitkin,Principal Arterial,109157615,179,0.7,1
2019,Anoka,Freeway/Expressway,433036653,73,0.7,1
2019,Anoka,Interstate,496092971,105,0.7,1
2019,Anoka,Local,514510712,3521,0.3,0.5
2019,Anoka,Major Collector,232597248,418,0.5,0.7
2019,Anoka,Minor Arterial,1082604856,809,0.5,0.7
2019,Anoka,Minor Collector,21596781,112,0.5,0.7
2019,Anoka,Principal Arterial,489282661,170,0.7,1
2019,Becker,Local,51885258,3023,0.3,0.5
2019,Becker,Major Collector,94083954,641,0.5,0.7
